county,category,taxonomic_group,taxonomic_subgroup,common_name,state_conservation_rank,global_conservation_rank,human_pop_county,human_growth_rate,land_area,water_area,pop_per_mi
Essex,Plant,Flowering Plants,Other Flowering Plants,Golden Corydalis,S2,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Orchids,Ram's-head Lady's Slipper,S2,G3,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Diapensia,S2,G3G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Rock Whitlow Grass,S2,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Rough Pennyroyal,S2S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Alternate-flowered Water Milfoil,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Farwell's Water Milfoil,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Rushes,Arctic Rush,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Canada Rice Grass,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Riverweed,S2S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Douglas' Knotweed,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Red Pondweed,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Hill's Pondweed,S2,G3,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Dwarf Cherry,S2,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Pink Wintergreen,S2,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Rhodora,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Lake Cress,S2,G4?,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Bearberry Willow,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Alpine Goldenrod,S2,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Rand's Goldenrod,S2,G5T4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Small Bur-reed,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Northern Bog Aster,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Deer's Hair Sedge,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Northern Lowbush Blueberry,S2,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Squashberry,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Reptiles,Snakes,Timber Rattlesnake,S3,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Conifers,Conifers,Jack Pine,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Clubmosses,Appalachian Firmoss,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Quillworts,Large-spored Quillwort,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Pickering's Reed Grass,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Small Yellow Sedge,S3,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Few-fruited Sedge,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,American Bittersweet,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Prickly Hornwort,S3,G4?,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Houghton's Flat Sedge,S3,G4?,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Robbins Spike Rush,S3,G4G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Black Crowberry,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Mountain Sandwort,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Bog Aster,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Slender Knotweed,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Algae-like Pondweed,S3,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Sooty Beak Sedge,S3S4,G4G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Balsam Willow,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Pod Grass,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Small Skullcap,S3,G4T4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Hiddenfruit Bladderwort,S3,G4G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Lesser Bladderwort,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Bog Bilberry,S3,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Golden Eagle,"SHB,S1N",G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Birds,Owls,Short-eared Owl,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Birds,"Grouse, Pheasants, Turkeys",Spruce Grouse,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Peregrine Falcon,S3B,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Ferns,Rugulose Grape Fern,S1,G3,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Clubmosses,Northern Running-pine,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Clubmosses,Sitka Clubmoss,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Ferns,Fragrant Cliff Fern,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Clubmosses,Fir Clubmoss,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Quillworts,Northern Quillwort,S1,GNR,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Clubmosses,Northern Bristly Club Moss,S2,G5T4T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Ferns,Alpine Cliff Fern,S1,G4G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Ferns and Fern Allies,Ferns,Smooth Cliff Fern,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Fish,Salmon and Trout,Round Whitefish,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Northern Wild Comfrey,S1S2,G5T4T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Alpine Sweetgrass,S2,G5T3T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Orchids,Puttyroot,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Lanceleaf Arnica,S1,G5T3T4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Tundra Dwarf Birch,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Dwarf White Birch,S1,G4G5Q,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Downy Wood Mint,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Northern Clustered Sedge,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Scabrous Black Sedge,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Hair-like Sedge,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Cloud Sedge,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Livid Sedge,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Canadian Single-spike Sedge,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Sparse-flowered Sedge,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Cat-tail Sedge,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Sheathed Sedge,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Dwarf Bulrush,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Northern Tansy-mustard,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Ovate Spike Rush,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Purple Crowberry,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Alpine Willow-herb,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Daisy Fleabane,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Sheep Fescue,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Northern Wild Licorice,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,False Toadflax,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Bigleaf Yellow Avens,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Melic Oats,S1,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Spurred Gentian,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Mare's Tail,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Southern Bluets,SH,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Rushes,Moor Rush,SH,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Alpine Azalea,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Downy Lettuce,S1,G5?,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Rushes,Spiked Woodrush,S1,G5TNR,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Lowland Yellow Loosestrife,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Boott's Rattlesnake Root,S1,G2,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Orchids,Broad-lipped Twayblade,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Sweet Coltsfoot,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Wild Sweet William,S1S2,G5T4T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Orchids,Hooker's Orchid,S1,G4,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Glaucous Blue Grass,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Interior Blue Grass,SH,G5T4T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Grasses,Fernald's Blue Grass,S1,G5?T3,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Southern Snailseed Pondweed,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Straight-leaved Pondweed,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Pinedrops,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Snowline Wintergreen,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Lapland Rosebay,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Prickly Rose,S1,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Dwarf Willow,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,White Mountain Saxifrage,S1,G5TNR,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Slender Bulrush,S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Sedges,Georgia Bulrush,S1S2,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Riverbank Goldenrod,S1,G5T3?,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Water Awlwort,S1S2,G5T5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Veiny Meadow Rue,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Dwarf Bilberry,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Plant,Flowering Plants,Other Flowering Plants,Northern Bog Violet,S1,G5,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Essex,Animal,Mammals,Bats,Indiana Bat,S1,G2,36079,-8.3359,4646753187,316350557,7.26944304632291e-6
Franklin,Animal,Birds,"Gulls, Terns, Plovers, Shorebirds",Upland Sandpiper,S3B,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Northern Harrier,"S3B,S3N",G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Birds,Wrens,Sedge Wren,S3B,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Birds,"Hawks, Falcons, Eagles, Vultures",Bald Eagle,"S2S3B,S2N",G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Birds,"Herons, Bitterns, Egrets, Pelicans",Least Bittern,"S3B,S1N",G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Birds,Grebes,Pied-billed Grebe,"S3B,S1N",G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Fish,Sturgeons and Paddlefish,Lake Sturgeon,S2S3,G3G4,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Fish,Darters and Sunfishes,Eastern Sand Darter,S2S3,G4,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Orchids,Dragon's Mouth Orchid,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Swamp Birch,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Grasses,New England Northern Reed Grass,S2,G5T5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Sedges,Creeping Sedge,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Sedges,Houghton's Sedge,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Sedges,Fernald's Sedge,S2S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Rough Pennyroyal,S2S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Farwell's Water Milfoil,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Grasses,Canada Rice Grass,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Riverweed,S2S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Red Pondweed,S1S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Pink Wintergreen,S2,G5T5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Rhodora,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Alpine Goldenrod,S2,G4,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Small Bur-reed,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Northern Bog Aster,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Northern Lowbush Blueberry,S2,G4,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Squashberry,S2,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Mammals,Bats,Northern Long-eared Bat,S1,G1G2,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Animal,Reptiles,Turtles,Blanding's Turtle,S2S3,G4,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Grasses,Pickering's Reed Grass,S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Sedges,Small Yellow Sedge,S3,G4,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Sedges,Few-fruited Sedge,S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Prickly Hornwort,S3,G4?,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Bog Aster,S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Grasses,American Phragmites,S3,G5T4,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Sedges,Sooty Beak Sedge,S3S4,G4G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Balsam Willow,S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Pod Grass,S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Ontario Aster,S3,G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
Franklin,Plant,Flowering Plants,Other Flowering Plants,Hiddenfruit Bladderwort,S3,G4G5,49508,-4.1379,4219857155,176622254,1.1260828357037803e-5
